allocation_id,site_id,org_id,resource_type,allocation_date,quantity,unit_value,total_value
726091,5392,216,Roofing Materials,31/10/2025,69,6176.64,426188.16
726092,5392,209,Roofing Materials,9/11/2025,138,8055.39,1111643.82
726093,5392,214,Roofing Materials,28/10/2025,75,6531.73,489879.75
726094,5392,204,Construction Tools,6/11/2025,231,15261.33,3525367.23
726095,5392,211,Generator,4/11/2025,6,35542.27,213253.62
726096,5392,213,Fuel,30/10/2025,324,4418.19,1431493.56
726097,5392,218,Roofing Materials,27/10/2025,207,10872.98,2250706.86
726098,5392,212,Fuel,9/11/2025,330,5853.77,1931744.1
726099,5392,216,Fuel,29/10/2025,339,3434.5,1164295.5
726100,5392,222,Generator,1/11/2025,3,34646.69,103940.07
726101,5392,219,Roofing Materials,30/10/2025,210,4865.6,1021776
726102,5392,208,Construction Tools,6/11/2025,93,5571.39,518139.27
726103,5392,219,Construction Tools,6/11/2025,90,7423.86,668147.4
726104,5392,215,Generator,4/11/2025,9,29410.84,264697.56
726105,5392,208,Construction Tools,27/10/2025,210,14138.9,2969169
726106,5392,202,Fuel,28/10/2025,183,4523.46,827793.18
726107,5392,217,Roofing Materials,3/11/2025,147,11220.79,1649456.13
726108,5392,220,Generator,31/10/2025,3,19552.07,58656.21
726109,5392,209,Fuel,28/10/2025,204,3933.9,802515.6
726110,5392,215,Fuel,29/10/2025,120,7714.91,925789.2
726111,5392,225,Generator,5/11/2025,6,36672.15,220032.9
726112,5392,209,Fuel,4/11/2025,285,6460.34,1841196.9
726113,5392,218,Fuel,6/11/2025,249,4035.34,1004799.66
726114,5392,216,Roofing Materials,30/10/2025,90,11117.71,1000593.9
726115,5392,208,Construction Tools,9/11/2025,69,16131.72,1113088.68
726116,5392,207,Fuel,27/10/2025,132,7035.21,928647.72
726117,5392,218,Roofing Materials,28/10/2025,114,4724.88,538636.32
726118,5392,216,Construction Tools,3/11/2025,219,13672.01,2994170.19
726119,5392,202,Roofing Materials,31/10/2025,141,10677.83,1505574.03
726120,5392,202,Generator,27/10/2025,3,39230.03,117690.09
726121,5392,222,Roofing Materials,1/11/2025,78,10629.82,829125.96
726122,5392,218,Construction Tools,9/11/2025,141,19378.84,2732416.44
726123,5392,213,Fuel,29/10/2025,189,5273.23,996640.47
726124,5392,221,Generator,31/10/2025,3,36174.58,108523.74
726125,5392,211,Fuel,3/11/2025,303,5498.71,1666109.13
726126,5392,218,Construction Tools,29/10/2025,69,17170.87,1184790.03
726127,5392,225,Fuel,3/11/2025,345,5197.75,1793223.75
726128,5392,208,Roofing Materials,30/10/2025,78,10418.27,812625.06
726129,5392,216,Fuel,7/11/2025,156,5033.33,785199.48
726130,5392,220,Fuel,2/11/2025,300,4738.64,1421592
726131,5392,208,Roofing Materials,1/11/2025,168,6923.59,1163163.12
726132,5392,223,Generator,2/11/2025,9,17845.98,160613.82
726133,5392,206,Fuel,8/11/2025,267,5941.06,1586263.02
726134,5392,220,Construction Tools,3/11/2025,237,13863.68,3285692.16
726135,5392,204,Generator,8/11/2025,9,25589.63,230306.67
726136,5392,223,Roofing Materials,5/11/2025,174,7969.93,1386767.82
726137,5392,206,Generator,6/11/2025,3,28341.13,85023.39
726138,5392,220,Generator,28/10/2025,3,31772.13,95316.39
726139,5392,224,Construction Tools,4/11/2025,96,8655.36,830914.56
726140,5392,214,Construction Tools,27/10/2025,204,18920.26,3859733.04
726141,5392,202,Construction Tools,9/11/2025,123,8511.72,1046941.56
726142,5392,216,Roofing Materials,7/11/2025,186,8588.78,1597513.08
726143,5392,213,Construction Tools,8/11/2025,225,10506.4,2363940
726144,5392,211,Construction Tools,30/10/2025,81,9980.1,808388.1
726145,5392,209,Roofing Materials,30/10/2025,120,8187.8,982536
726146,5392,208,Fuel,30/10/2025,210,6999.9,1469979
726147,5392,217,Roofing Materials,4/11/2025,96,10996.7,1055683.2
726148,5392,211,Roofing Materials,27/10/2025,231,5983.11,1382098.41
726149,5393,214,Tents,5/11/2025,24,3637.92,87310.08
726150,5393,216,Roofing Materials,27/10/2025,316,5437.7,1718313.2
726151,5393,211,Food Packages,29/10/2025,592,4128.89,2444302.88
726152,5393,212,Tents,27/10/2025,52,6481.39,337032.28
726153,5393,216,Water Bottles,3/11/2025,872,805.53,702422.16
726154,5393,221,Food Packages,30/10/2025,984,2225.37,2189764.08
726155,5393,206,Roofing Materials,28/10/2025,128,6451.8,825830.4
726156,5393,204,Roofing Materials,29/10/2025,152,9505.94,1444902.88
726157,5393,204,Water Bottles,29/10/2025,796,1374.46,1094070.16
726158,5393,205,Roofing Materials,27/10/2025,236,10736.97,2533924.92
726159,5393,225,Tents,30/10/2025,20,5795.54,115910.8
726160,5393,214,Roofing Materials,31/10/2025,144,4387.45,631792.8
726161,5393,217,Water Bottles,28/10/2025,792,1107.96,877504.32
726162,5393,203,Roofing Materials,1/11/2025,136,8288.71,1127264.56
726163,5393,202,Water Bottles,5/11/2025,668,1976.09,1320028.12
726164,5393,215,Tents,27/10/2025,48,6018.84,288904.32
726165,5393,221,Tents,4/11/2025,20,7601.99,152039.8
726166,5393,219,Water Bottles,29/10/2025,1180,836.62,987211.6
726167,5393,217,Tents,27/10/2025,44,7711.51,339306.44
726168,5393,206,Tents,27/10/2025,32,6791.32,217322.24
726169,5393,211,Water Bottles,28/10/2025,856,528.87,452712.72
726170,5393,222,Tents,28/10/2025,40,5907.29,236291.6
726171,5393,212,Roofing Materials,29/10/2025,140,10974.83,1536476.2
726172,5393,201,Water Bottles,1/11/2025,1388,1932.48,2682282.24
726173,5393,216,Tents,28/10/2025,40,4930.72,197228.8
726174,5393,209,Water Bottles,1/11/2025,1212,989.15,1198849.8
726175,5393,216,Tents,1/11/2025,40,4528.39,181135.6
726176,5393,216,Food Packages,2/11/2025,400,4286.75,1714700
726177,5393,211,Water Bottles,27/10/2025,564,1528.26,861938.64
726178,5393,204,Food Packages,28/10/2025,464,5767.58,2676157.12
726179,5393,210,Food Packages,4/11/2025,492,2373.92,1167968.64
726180,5393,212,Water Bottles,29/10/2025,1152,1939.98,2234856.96
726181,5393,220,Water Bottles,30/10/2025,1044,608.06,634814.64
726182,5393,208,Water Bottles,29/10/2025,1136,1475.21,1675838.56
726183,5393,202,Tents,31/10/2025,32,5637.36,180395.52
726184,5393,211,Food Packages,3/11/2025,720,2515.58,1811217.6
726185,5393,214,Food Packages,27/10/2025,688,4404.43,3030247.84
726186,5393,203,Water Bottles,4/11/2025,736,1292.24,951088.64
726187,5393,215,Water Bottles,28/10/2025,412,1350.12,556249.44
726188,5393,225,Roofing Materials,29/10/2025,144,4347.38,626022.72
726189,5393,224,Water Bottles,2/11/2025,1308,1533.45,2005752.6
726190,5393,211,Tents,1/11/2025,24,4620.01,110880.24
726191,5393,205,Water Bottles,27/10/2025,1336,1421.8,1899524.8
726192,5393,204,Tents,1/11/2025,40,6165.28,246611.2
726193,5393,204,Food Packages,31/10/2025,664,2791.87,1853801.68
726194,5393,210,Food Packages,29/10/2025,916,5811.01,5322885.16
726195,5393,225,Tents,4/11/2025,56,4049.45,226769.2
726196,5393,203,Tents,2/11/2025,36,3837.37,138145.32
726197,5393,220,Food Packages,31/10/2025,672,3661.09,2460252.48
726198,5393,206,Water Bottles,1/11/2025,812,1409.01,1144116.12
726199,5393,201,Food Packages,29/10/2025,1044,5687.38,5937624.72
726200,5393,224,Tents,28/10/2025,36,5864.1,211107.6
726201,5393,211,Tents,2/11/2025,44,7982.37,351224.28
726202,5393,218,Food Packages,29/10/2025,820,3591.01,2944628.2
726203,5393,223,Food Packages,30/10/2025,984,4524.07,4451684.88
726204,5393,210,Water Bottles,5/11/2025,968,789.16,763906.88
726205,5393,222,Roofing Materials,28/10/2025,108,5377.06,580722.48
726206,5393,212,Tents,5/11/2025,20,7251.86,145037.2
726207,5393,223,Tents,30/10/2025,52,5157.66,268198.32
726208,5393,201,Water Bottles,27/10/2025,520,1591.73,827699.6
726209,5393,202,Food Packages,27/10/2025,880,4500.55,3960484
726210,5393,223,Roofing Materials,4/11/2025,152,6414.94,975070.88
726211,5393,202,Tents,3/11/2025,20,5193.03,103860.6
726212,5393,218,Water Bottles,28/10/2025,1024,840.35,860518.4
726213,5393,206,Roofing Materials,5/11/2025,276,11746.51,3242036.76
726214,5393,209,Food Packages,31/10/2025,828,4289.95,3552078.6
726215,5393,203,Roofing Materials,28/10/2025,132,4535.18,598643.76
726216,5393,219,Tents,31/10/2025,40,3131.05,125242
726217,5393,219,Tents,28/10/2025,52,6232.1,324069.2
726218,5393,204,Water Bottles,30/10/2025,1064,557.58,593265.12
726219,5393,216,Tents,4/11/2025,56,3178.52,177997.12
726220,5393,220,Water Bottles,27/10/2025,416,1378.99,573659.84
726221,5393,213,Tents,29/10/2025,40,3430.05,137202
726222,5393,217,Roofing Materials,30/10/2025,268,5090.07,1364138.76
726223,5393,215,Roofing Materials,30/10/2025,120,4640.19,556822.8
726224,5393,221,Food Packages,29/10/2025,1132,3477.33,3936337.56
726225,5393,208,Tents,27/10/2025,28,3345.42,93671.76
726226,5393,223,Roofing Materials,29/10/2025,176,5876.86,1034327.36
726227,5393,205,Tents,30/10/2025,32,4355.67,139381.44
726228,5393,205,Water Bottles,5/11/2025,1352,588.11,795124.72
726229,5393,213,Roofing Materials,5/11/2025,188,4347.99,817422.12
726230,5393,217,Roofing Materials,31/10/2025,248,9588.36,2377913.28
726231,5393,211,Food Packages,1/11/2025,1208,5154.36,6226466.88
726232,5393,210,Water Bottles,3/11/2025,604,1032.42,623581.68
726233,5393,209,Roofing Materials,2/11/2025,288,6199.51,1785458.88
726234,5393,209,Roofing Materials,3/11/2025,176,11815.13,2079462.88
726235,5393,204,Roofing Materials,27/10/2025,256,5788.31,1481807.36
726236,5394,204,Water Bottles,28/10/2025,1715,943,1617245
726237,5394,201,Roofing Materials,28/10/2025,210,4647.59,975993.9
726238,5394,213,Water Bottles,3/11/2025,600,884.33,530598
726239,5394,216,Generator,29/10/2025,10,33821.43,338214.3
726240,5394,201,Water Bottles,31/10/2025,1045,1008.19,1053558.55
726241,5394,220,Water Bottles,31/10/2025,1275,1265.37,1613346.75
726242,5394,219,Medical Supplies,29/10/2025,675,18503.98,12490186.5
726243,5394,212,Water Bottles,3/11/2025,1010,1247.49,1259964.9
726244,5394,223,Generator,2/11/2025,10,25727.16,257271.6
726245,5394,216,Roofing Materials,31/10/2025,180,10705.42,1926975.6
726246,5394,214,Medical Supplies,30/10/2025,410,16997.29,6968888.9
726247,5394,219,Generator,1/11/2025,15,39952.95,599294.25
726248,5394,213,Water Bottles,4/11/2025,1295,1864.75,2414851.25
726249,5394,220,Generator,4/11/2025,5,21533.22,107666.1
726250,5394,202,Cleaning Supplies,28/10/2025,445,2218.4,987188
726251,5394,223,Generator,4/11/2025,15,30732.08,460981.2
726252,5394,225,Water Bottles,2/11/2025,1735,1638.42,2842658.7
726253,5394,223,Roofing Materials,29/10/2025,335,10574.15,3542340.25
726254,5394,214,Roofing Materials,4/11/2025,140,5332.24,746513.6
726255,5394,221,Medical Supplies,31/10/2025,700,16963.37,11874359
726256,5394,206,Cleaning Supplies,31/10/2025,350,2477.77,867219.5
726257,5394,208,Roofing Materials,2/11/2025,235,4370.6,1027091
726258,5394,204,Generator,30/10/2025,10,24458.68,244586.8
726259,5394,221,Cleaning Supplies,27/10/2025,500,3392.3,1696150
726260,5394,211,Roofing Materials,29/10/2025,130,7625.13,991266.9
726261,5394,222,Medical Supplies,4/11/2025,270,15574.27,4205052.9
726262,5394,222,Generator,3/11/2025,5,37732.51,188662.55
726263,5394,207,Water Bottles,3/11/2025,1660,1908.73,3168491.8
726264,5394,223,Medical Supplies,5/11/2025,390,19157.91,7471584.9
726265,5394,202,Water Bottles,29/10/2025,1190,609.46,725257.4
726266,5394,219,Roofing Materials,27/10/2025,260,10339.48,2688264.8
726267,5394,221,Medical Supplies,27/10/2025,230,14026.78,3226159.4
726268,5394,220,Roofing Materials,28/10/2025,205,10815.32,2217140.6
726269,5394,203,Cleaning Supplies,30/10/2025,560,4324.66,2421809.6
726270,5394,216,Roofing Materials,27/10/2025,320,9466.09,3029148.8
726271,5394,225,Generator,1/11/2025,10,28356.44,283564.4
726272,5394,215,Medical Supplies,28/10/2025,390,20632.38,8046628.2
726273,5394,218,Medical Supplies,29/10/2025,485,24352.19,11810812.15
726274,5394,218,Water Bottles,31/10/2025,565,895.25,505816.25
726275,5394,204,Cleaning Supplies,5/11/2025,375,3935.99,1475996.25
726276,5394,223,Medical Supplies,1/11/2025,360,15291.11,5504799.6
726277,5394,203,Roofing Materials,27/10/2025,100,10592.28,1059228
726278,5394,220,Roofing Materials,27/10/2025,345,6593.58,2274785.1
726279,5394,209,Medical Supplies,31/10/2025,605,21461.39,12984140.95
726280,5394,202,Medical Supplies,5/11/2025,470,15053.73,7075253.1
726281,5394,204,Generator,1/11/2025,5,32436.59,162182.95
726282,5394,215,Generator,27/10/2025,10,26007.76,260077.6
726283,5394,215,Cleaning Supplies,30/10/2025,535,2723.98,1457329.3
726284,5394,205,Water Bottles,29/10/2025,615,1752.07,1077523.05
726285,5394,218,Cleaning Supplies,2/11/2025,485,4073.55,1975671.75
726286,5394,213,Roofing Materials,31/10/2025,395,9050.06,3574773.7
726287,5394,220,Cleaning Supplies,30/10/2025,525,1824.19,957699.75
726288,5394,212,Roofing Materials,2/11/2025,160,6925.47,1108075.2
726289,5394,224,Water Bottles,1/11/2025,850,1523.12,1294652
726290,5394,213,Medical Supplies,30/10/2025,325,17376.48,5647356
726291,5394,207,Cleaning Supplies,29/10/2025,165,4916.22,811176.3
726292,5394,216,Cleaning Supplies,30/10/2025,575,4306.27,2476105.25
726293,5394,225,Cleaning Supplies,31/10/2025,185,4066.09,752226.65
726294,5394,217,Medical Supplies,3/11/2025,410,22278.93,9134361.3
726295,5394,219,Medical Supplies,3/11/2025,655,8174.98,5354611.9
726296,5394,222,Generator,27/10/2025,5,20250.63,101253.15
726297,5394,223,Roofing Materials,28/10/2025,330,5437.8,1794474
726298,5394,225,Water Bottles,3/11/2025,550,517.7,284735
726299,5394,206,Cleaning Supplies,1/11/2025,270,4878.41,1317170.7
726300,5394,210,Roofing Materials,2/11/2025,290,7901.81,2291524.9
726301,5394,204,Cleaning Supplies,4/11/2025,215,3146.58,676514.7
726302,5394,202,Roofing Materials,28/10/2025,175,9848.27,1723447.25
726303,5394,208,Cleaning Supplies,30/10/2025,455,2212.15,1006528.25
726304,5394,208,Water Bottles,3/11/2025,1510,1118.91,1689554.1
726305,5394,220,Medical Supplies,2/11/2025,305,14021.36,4276514.8
726306,5394,222,Generator,4/11/2025,5,16023.67,80118.35
726307,5394,203,Cleaning Supplies,29/10/2025,435,1667.72,725458.2
726308,5394,213,Cleaning Supplies,27/10/2025,190,1774.24,337105.6
726309,5394,218,Cleaning Supplies,1/11/2025,500,2431.55,1215775
726310,5394,210,Generator,1/11/2025,10,39571.85,395718.5
726311,5394,202,Medical Supplies,27/10/2025,270,23304.79,6292293.3
726312,5394,222,Medical Supplies,5/11/2025,565,14985.12,8466592.8
726313,5394,202,Roofing Materials,27/10/2025,230,7679.09,1766190.7
726314,5395,219,Food Packages,1/11/2025,510,2167.74,1105547.4
726315,5395,208,Food Packages,7/11/2025,843,2129.58,1795235.94
726316,5395,206,Water Bottles,8/11/2025,435,738.73,321347.55
726317,5395,203,Tents,2/11/2025,39,5976.11,233068.29
726318,5395,224,Food Packages,8/11/2025,702,4689.42,3291972.84
726319,5395,207,Clothing,6/11/2025,795,2227.19,1770616.05
726320,5395,202,Food Packages,1/11/2025,393,4665.51,1833545.43
726321,5395,218,Tents,9/11/2025,18,3242.54,58365.72
726322,5395,206,Food Packages,2/11/2025,486,3543.06,1721927.16
726323,5395,218,Roofing Materials,7/11/2025,186,4789.3,890809.8
726324,5395,201,Water Bottles,28/10/2025,960,1501.65,1441584
726325,5395,204,Clothing,27/10/2025,885,1709.92,1513279.2
726326,5395,212,Clothing,5/11/2025,609,2390,1455510
726327,5395,213,Clothing,7/11/2025,483,1860.77,898751.91
726328,5395,206,Tents,9/11/2025,18,6239.27,112306.86
726329,5395,202,Food Packages,2/11/2025,699,4132.67,2888736.33
726330,5395,225,Tents,3/11/2025,18,6355.77,114403.86
726331,5395,205,Tents,5/11/2025,27,7922.45,213906.15
726332,5395,218,Food Packages,5/11/2025,753,4874.94,3670829.82
726333,5395,216,Food Packages,5/11/2025,807,5589.04,4510355.28
726334,5395,225,Roofing Materials,6/11/2025,156,11867.64,1851351.84
726335,5395,218,Clothing,30/10/2025,639,2731.28,1745287.92
726336,5395,212,Roofing Materials,3/11/2025,93,10883.86,1012198.98
726337,5395,212,Water Bottles,29/10/2025,984,561.61,552624.24
726338,5395,222,Roofing Materials,28/10/2025,192,11626.72,2232330.24
726339,5395,216,Tents,2/11/2025,30,5713.7,171411
726340,5395,220,Water Bottles,5/11/2025,525,1086.03,570165.75
726341,5395,203,Water Bottles,3/11/2025,972,1706.43,1658649.96
726342,5395,201,Food Packages,28/10/2025,300,3305.77,991731
726343,5395,225,Food Packages,2/11/2025,786,2295.51,1804270.86
726344,5395,225,Roofing Materials,8/11/2025,126,7704.33,970745.58
726345,5395,225,Food Packages,6/11/2025,1038,5726.63,5944241.94
726346,5395,214,Clothing,3/11/2025,324,2311.51,748929.24
726347,5395,215,Clothing,29/10/2025,378,2768.39,1046451.42
726348,5395,223,Roofing Materials,5/11/2025,144,5238.2,754300.8
726349,5395,218,Clothing,4/11/2025,609,3303.12,2011600.08
726350,5395,203,Clothing,9/11/2025,447,2771.43,1238829.21
726351,5395,209,Water Bottles,30/10/2025,723,1346.03,973179.69
726352,5395,202,Tents,1/11/2025,21,3708.12,77870.52
726353,5395,204,Food Packages,4/11/2025,522,5101.66,2663066.52
726354,5395,221,Water Bottles,27/10/2025,372,1666.19,619822.68
726355,5395,202,Tents,2/11/2025,15,6115.9,91738.5
726356,5395,215,Clothing,4/11/2025,1026,3700.66,3796877.16
726357,5395,217,Food Packages,28/10/2025,960,5428.15,5211024
726358,5395,214,Tents,28/10/2025,18,4552.42,81943.56
726359,5395,213,Tents,31/10/2025,36,6235.56,224480.16
726360,5395,217,Tents,3/11/2025,27,6853.47,185043.69
726361,5395,205,Tents,6/11/2025,21,7675.05,161176.05
726362,5395,223,Clothing,7/11/2025,954,1985.69,1894348.26
726363,5395,208,Food Packages,4/11/2025,813,2709.31,2202669.03
726364,5395,206,Tents,27/10/2025,33,6290.72,207593.76
726365,5395,218,Roofing Materials,2/11/2025,138,5640.07,778329.66
726366,5395,208,Water Bottles,1/11/2025,492,677.52,333339.84
726367,5395,216,Clothing,3/11/2025,489,2133.56,1043310.84
726368,5395,223,Water Bottles,9/11/2025,306,855.48,261776.88
726369,5395,213,Water Bottles,6/11/2025,477,1649.41,786768.57
726370,5395,210,Tents,27/10/2025,30,7754.07,232622.1
726371,5395,220,Food Packages,8/11/2025,630,5827.91,3671583.3
726372,5395,201,Food Packages,3/11/2025,621,2190.62,1360375.02
726373,5395,208,Tents,27/10/2025,15,4803.31,72049.65
726374,5395,203,Roofing Materials,2/11/2025,171,6883.32,1177047.72
726375,5395,217,Food Packages,3/11/2025,927,3284.96,3045157.92
726376,5395,209,Clothing,2/11/2025,525,2020.14,1060573.5
726377,5395,202,Water Bottles,29/10/2025,321,1063.75,341463.75
726378,5395,209,Food Packages,5/11/2025,426,2626.67,1118961.42
726379,5395,208,Roofing Materials,1/11/2025,186,7670.5,1426713
726380,5395,205,Clothing,8/11/2025,474,1729.79,819920.46
726381,5395,220,Tents,6/11/2025,18,7388.53,132993.54
726382,5395,209,Water Bottles,31/10/2025,726,836.3,607153.8
726383,5395,204,Food Packages,30/10/2025,393,2966.21,1165720.53
726384,5395,224,Food Packages,4/11/2025,453,3375.01,1528879.53
726385,5395,216,Roofing Materials,6/11/2025,108,6781.55,732407.4
726386,5395,225,Roofing Materials,30/10/2025,234,11069.82,2590337.88
726387,5395,209,Tents,1/11/2025,30,7679.28,230378.4
726388,5396,209,Water Bottles,27/10/2025,1372,500.14,686192.08
726389,5396,201,Roofing Materials,28/10/2025,168,5041.57,846983.76
726390,5396,214,Generator,1/11/2025,12,21748.12,260977.44
726391,5396,205,Construction Tools,27/10/2025,224,11129.43,2492992.32
726392,5396,204,Roofing Materials,1/11/2025,224,7489.95,1677748.8
726393,5396,218,Fuel,4/11/2025,284,7329.33,2081529.72
726394,5396,222,Water Bottles,28/10/2025,408,595.94,243143.52
726395,5396,205,Construction Tools,28/10/2025,232,6538.33,1516892.56
726396,5396,204,Generator,29/10/2025,4,19529.38,78117.52
726397,5396,210,Construction Tools,30/10/2025,80,17044.24,1363539.2
726398,5396,223,Water Bottles,1/11/2025,888,1696.05,1506092.4
726399,5396,204,Construction Tools,31/10/2025,216,10128.48,2187751.68
726400,5396,222,Fuel,29/10/2025,428,7409.2,3171137.6
